,landmark_0.x,landmark_0.y,landmark_0.z,landmark_1.x,landmark_1.y,landmark_1.z,landmark_2.x,landmark_2.y,landmark_2.z,landmark_3.x,landmark_3.y,landmark_3.z,landmark_4.x,landmark_4.y,landmark_4.z,landmark_5.x,landmark_5.y,landmark_5.z,landmark_6.x,landmark_6.y,landmark_6.z,landmark_7.x,landmark_7.y,landmark_7.z,landmark_8.x,landmark_8.y,landmark_8.z,landmark_9.x,landmark_9.y,landmark_9.z,landmark_10.x,landmark_10.y,landmark_10.z,landmark_11.x,landmark_11.y,landmark_11.z,landmark_12.x,landmark_12.y,landmark_12.z,landmark_13.x,landmark_13.y,landmark_13.z,landmark_14.x,landmark_14.y,landmark_14.z,landmark_15.x,landmark_15.y,landmark_15.z,landmark_16.x,landmark_16.y,landmark_16.z,landmark_17.x,landmark_17.y,landmark_17.z,landmark_18.x,landmark_18.y,landmark_18.z,landmark_19.x,landmark_19.y,landmark_19.z,landmark_20.x,landmark_20.y,landmark_20.z,world_landmark_0.x,world_landmark_0.y,world_landmark_0.z,world_landmark_1.x,world_landmark_1.y,world_landmark_1.z,world_landmark_2.x,world_landmark_2.y,world_landmark_2.z,world_landmark_3.x,world_landmark_3.y,world_landmark_3.z,world_landmark_4.x,world_landmark_4.y,world_landmark_4.z,world_landmark_5.x,world_landmark_5.y,world_landmark_5.z,world_landmark_6.x,world_landmark_6.y,world_landmark_6.z,world_landmark_7.x,world_landmark_7.y,world_landmark_7.z,world_landmark_8.x,world_landmark_8.y,world_landmark_8.z,world_landmark_9.x,world_landmark_9.y,world_landmark_9.z,world_landmark_10.x,world_landmark_10.y,world_landmark_10.z,world_landmark_11.x,world_landmark_11.y,world_landmark_11.z,world_landmark_12.x,world_landmark_12.y,world_landmark_12.z,world_landmark_13.x,world_landmark_13.y,world_landmark_13.z,world_landmark_14.x,world_landmark_14.y,world_landmark_14.z,world_landmark_15.x,world_landmark_15.y,world_landmark_15.z,world_landmark_16.x,world_landmark_16.y,world_landmark_16.z,world_landmark_17.x,world_landmark_17.y,world_landmark_17.z,world_landmark_18.x,world_landmark_18.y,world_landmark_18.z,world_landmark_19.x,world_landmark_19.y,world_landmark_19.z,world_landmark_20.x,world_landmark_20.y,world_landmark_20.z,handedness.score,handedness.label,letter
23,0.628994882106781,0.7987165451049805,-7.567496851379474e-09,0.586566686630249,0.7480218410491943,-0.016165660694241524,0.5646144151687622,0.6703212857246399,-0.025605833157896996,0.5497920513153076,0.6147173047065735,-0.037839192897081375,0.5260545611381531,0.5880069732666016,-0.04731469601392746,0.624180018901825,0.5958322286605835,0.0024120190646499395,0.6509703397750854,0.5178713202476501,-0.014002935029566288,0.6498596668243408,0.5239511728286743,-0.019006898626685143,0.6422092318534851,0.5535000562667847,-0.020066190510988235,0.6595537662506104,0.6088991761207581,-0.003917031455785036,0.6898339986801147,0.5314785242080688,-0.03471307456493378,0.6756568551063538,0.5604530572891235,-0.04808283969759941,0.6621936559677124,0.5956462025642395,-0.04774666577577591,0.688593864440918,0.631500780582428,-0.01451889518648386,0.7202336192131042,0.5611572265625,-0.04118108004331589,0.7058565616607666,0.5823074579238892,-0.05161703750491142,0.6909987926483154,0.6122832298278809,-0.049483466893434525,0.7150669097900391,0.6641300916671753,-0.02828015387058258,0.7501868009567261,0.6161370873451233,-0.04320907965302467,0.7697794437408447,0.5836929082870483,-0.05383262038230896,0.7856537103652954,0.5554505586624146,-0.05738580599427223,0.628994882106781,0.7987165451049805,-7.567496851379474e-09,0.586566686630249,0.7480218410491943,-0.016165660694241524,0.5646144151687622,0.6703212857246399,-0.025605833157896996,0.5497920513153076,0.6147173047065735,-0.037839192897081375,0.5260545611381531,0.5880069732666016,-0.04731469601392746,0.624180018901825,0.5958322286605835,0.0024120190646499395,0.6509703397750854,0.5178713202476501,-0.014002935029566288,0.6498596668243408,0.5239511728286743,-0.019006898626685143,0.6422092318534851,0.5535000562667847,-0.020066190510988235,0.6595537662506104,0.6088991761207581,-0.003917031455785036,0.6898339986801147,0.5314785242080688,-0.03471307456493378,0.6756568551063538,0.5604530572891235,-0.04808283969759941,0.6621936559677124,0.5956462025642395,-0.04774666577577591,0.688593864440918,0.631500780582428,-0.01451889518648386,0.7202336192131042,0.5611572265625,-0.04118108004331589,0.7058565616607666,0.5823074579238892,-0.05161703750491142,0.6909987926483154,0.6122832298278809,-0.049483466893434525,0.7150669097900391,0.6641300916671753,-0.02828015387058258,0.7501868009567261,0.6161370873451233,-0.04320907965302467,0.7697794437408447,0.5836929082870483,-0.05383262038230896,0.7856537103652954,0.5554505586624146,-0.05738580599427223,0.9469589591026306,Left,y
24,0.5187105536460876,0.7085644006729126,-6.273990771354931e-10,0.4642832577228546,0.6682369112968445,-0.031447138637304306,0.4368400275707245,0.5902839303016663,-0.048137687146663666,0.43402817845344543,0.5164830088615417,-0.06594144552946091,0.4319944977760315,0.4586803913116455,-0.08004391193389893,0.44963377714157104,0.506308913230896,0.005118421278893948,0.44573983550071716,0.4295543432235718,-0.00875803641974926,0.4490050971508026,0.46087944507598877,-0.012794782407581806,0.45590636134147644,0.4975188970565796,-0.014501670375466347,0.48482370376586914,0.5030660033226013,0.00350701785646379,0.4823443591594696,0.4175766706466675,-0.02639138139784336,0.4811217188835144,0.46466028690338135,-0.04368182271718979,0.48361992835998535,0.5006601810455322,-0.04587617143988609,0.5187088251113892,0.5082467794418335,-0.003775788703933358,0.5206873416900635,0.42843276262283325,-0.03190495818853378,0.5144480466842651,0.47274070978164673,-0.043052297085523605,0.5158417820930481,0.5117306113243103,-0.04181148111820221,0.5560892224311829,0.5240880846977234,-0.015138957649469376,0.5547608137130737,0.4622151255607605,-0.029586268588900566,0.5451225638389587,0.4874403178691864,-0.03422089293599129,0.5424270033836365,0.5182499885559082,-0.03299610689282417,0.5187105536460876,0.7085644006729126,-6.273990771354931e-10,0.4642832577228546,0.6682369112968445,-0.031447138637304306,0.4368400275707245,0.5902839303016663,-0.048137687146663666,0.43402817845344543,0.5164830088615417,-0.06594144552946091,0.4319944977760315,0.4586803913116455,-0.08004391193389893,0.44963377714157104,0.506308913230896,0.005118421278893948,0.44573983550071716,0.4295543432235718,-0.00875803641974926,0.4490050971508026,0.46087944507598877,-0.012794782407581806,0.45590636134147644,0.4975188970565796,-0.014501670375466347,0.48482370376586914,0.5030660033226013,0.00350701785646379,0.4823443591594696,0.4175766706466675,-0.02639138139784336,0.4811217188835144,0.46466028690338135,-0.04368182271718979,0.48361992835998535,0.5006601810455322,-0.04587617143988609,0.5187088251113892,0.5082467794418335,-0.003775788703933358,0.5206873416900635,0.42843276262283325,-0.03190495818853378,0.5144480466842651,0.47274070978164673,-0.043052297085523605,0.5158417820930481,0.5117306113243103,-0.04181148111820221,0.5560892224311829,0.5240880846977234,-0.015138957649469376,0.5547608137130737,0.4622151255607605,-0.029586268588900566,0.5451225638389587,0.4874403178691864,-0.03422089293599129,0.5424270033836365,0.5182499885559082,-0.03299610689282417,0.9940498471260071,Left,a
25,0.5342558026313782,0.7463238835334778,-3.2872571331665768e-09,0.4759904146194458,0.694854736328125,-0.024314681068062782,0.44008445739746094,0.6003202199935913,-0.031197452917695045,0.4331185817718506,0.5243919491767883,-0.03877321258187294,0.4453735649585724,0.4705200493335724,-0.04095842316746712,0.48483750224113464,0.537839949131012,0.011246483772993088,0.4649122655391693,0.4959399104118347,0.0016698052641004324,0.46722233295440674,0.5602930784225464,0.004048389848321676,0.4805855453014374,0.5750118494033813,0.005393996834754944,0.5250416994094849,0.5436058640480042,0.008540211245417595,0.495258629322052,0.49708878993988037,-0.016879165545105934,0.491240531206131,0.5748530030250549,-0.02295934036374092,0.5083919763565063,0.5826635956764221,-0.018183572217822075,0.5597172975540161,0.5595442056655884,-0.00015800370601937175,0.5321934223175049,0.5184890627861023,-0.027615239843726158,0.5220195651054382,0.5863882303237915,-0.028627049177885056,0.5402024984359741,0.5982922315597534,-0.020073676481842995,0.5921043753623962,0.5783094763755798,-0.011885211803019047,0.5620104670524597,0.5644946694374084,-0.023774759843945503,0.5503577589988708,0.6108477711677551,-0.023043736815452576,0.5673537850379944,0.6183682084083557,-0.01810494437813759,0.5342558026313782,0.7463238835334778,-3.2872571331665768e-09,0.4759904146194458,0.694854736328125,-0.024314681068062782,0.44008445739746094,0.6003202199935913,-0.031197452917695045,0.4331185817718506,0.5243919491767883,-0.03877321258187294,0.4453735649585724,0.4705200493335724,-0.04095842316746712,0.48483750224113464,0.537839949131012,0.011246483772993088,0.4649122655391693,0.4959399104118347,0.0016698052641004324,0.46722233295440674,0.5602930784225464,0.004048389848321676,0.4805855453014374,0.5750118494033813,0.005393996834754944,0.5250416994094849,0.5436058640480042,0.008540211245417595,0.495258629322052,0.49708878993988037,-0.016879165545105934,0.491240531206131,0.5748530030250549,-0.02295934036374092,0.5083919763565063,0.5826635956764221,-0.018183572217822075,0.5597172975540161,0.5595442056655884,-0.00015800370601937175,0.5321934223175049,0.5184890627861023,-0.027615239843726158,0.5220195651054382,0.5863882303237915,-0.028627049177885056,0.5402024984359741,0.5982922315597534,-0.020073676481842995,0.5921043753623962,0.5783094763755798,-0.011885211803019047,0.5620104670524597,0.5644946694374084,-0.023774759843945503,0.5503577589988708,0.6108477711677551,-0.023043736815452576,0.5673537850379944,0.6183682084083557,-0.01810494437813759,0.9933845400810242,Left,a
26,0.5989643335342407,0.6943583488464355,-3.0138076478891662e-09,0.5419735312461853,0.6770768761634827,-0.04046926647424698,0.49223029613494873,0.5804172158241272,-0.04798039421439171,0.4811578691005707,0.48789432644844055,-0.05232912302017212,0.49318990111351013,0.43586692214012146,-0.051503393799066544,0.516642153263092,0.5072927474975586,0.003771541640162468,0.5111215710639954,0.460857093334198,-0.008779642172157764,0.5197563171386719,0.5296427011489868,-0.008593487553298473,0.5262545943260193,0.5449711680412292,-0.008759661577641964,0.5574067234992981,0.5002407431602478,0.008705899119377136,0.5473765134811401,0.44976741075515747,-0.01995828002691269,0.5492456555366516,0.5358872413635254,-0.029529830440878868,0.5557203888893127,0.5413310527801514,-0.026014916598796844,0.5930935740470886,0.5028913021087646,0.0060924021527171135,0.5880442261695862,0.45291534066200256,-0.026006482541561127,0.5826882719993591,0.5309115052223206,-0.03047596476972103,0.5915592312812805,0.5453239679336548,-0.022211207076907158,0.6313284635543823,0.5072639584541321,-0.00111048249527812,0.624942421913147,0.4781947433948517,-0.017858106642961502,0.616762101650238,0.5336430072784424,-0.020282968878746033,0.6218733191490173,0.547440767288208,-0.015810394659638405,0.5989643335342407,0.6943583488464355,-3.0138076478891662e-09,0.5419735312461853,0.6770768761634827,-0.04046926647424698,0.49223029613494873,0.5804172158241272,-0.04798039421439171,0.4811578691005707,0.48789432644844055,-0.05232912302017212,0.49318990111351013,0.43586692214012146,-0.051503393799066544,0.516642153263092,0.5072927474975586,0.003771541640162468,0.5111215710639954,0.460857093334198,-0.008779642172157764,0.5197563171386719,0.5296427011489868,-0.008593487553298473,0.5262545943260193,0.5449711680412292,-0.008759661577641964,0.5574067234992981,0.5002407431602478,0.008705899119377136,0.5473765134811401,0.44976741075515747,-0.01995828002691269,0.5492456555366516,0.5358872413635254,-0.029529830440878868,0.5557203888893127,0.5413310527801514,-0.026014916598796844,0.5930935740470886,0.5028913021087646,0.0060924021527171135,0.5880442261695862,0.45291534066200256,-0.026006482541561127,0.5826882719993591,0.5309115052223206,-0.03047596476972103,0.5915592312812805,0.5453239679336548,-0.022211207076907158,0.6313284635543823,0.5072639584541321,-0.00111048249527812,0.624942421913147,0.4781947433948517,-0.017858106642961502,0.616762101650238,0.5336430072784424,-0.020282968878746033,0.6218733191490173,0.547440767288208,-0.015810394659638405,0.9867310523986816,Left,a
27,0.5505512952804565,0.7154234647750854,-3.555183702985687e-09,0.5017945766448975,0.6672757863998413,-0.039126262068748474,0.47041618824005127,0.5613762736320496,-0.051033228635787964,0.4660530984401703,0.467778742313385,-0.06112517789006233,0.4787112772464752,0.40604257583618164,-0.06562490016222,0.4976485073566437,0.48998311161994934,0.0048726871609687805,0.49589139223098755,0.4312604069709778,-0.009341458790004253,0.49431195855140686,0.49646639823913574,-0.009057167917490005,0.49985045194625854,0.5181946158409119,-0.008328723721206188,0.5375659465789795,0.4935415983200073,0.007893753238022327,0.5326856970787048,0.43189212679862976,-0.024671394377946854,0.5216705799102783,0.5162824988365173,-0.034365758299827576,0.5275176167488098,0.5280007719993591,-0.029110528528690338,0.5739209651947021,0.5051543116569519,0.0035279495641589165,0.5733683705329895,0.44296586513519287,-0.031428415328264236,0.5555035471916199,0.5159934759140015,-0.03466252610087395,0.5620715618133545,0.5353016257286072,-0.024527722969651222,0.6124705076217651,0.5228128433227539,-0.005352379288524389,0.6082521080970764,0.47725075483322144,-0.023174133151769638,0.5896030068397522,0.5270037055015564,-0.023604094982147217,0.5929325222969055,0.5490179061889648,-0.017121441662311554,0.5505512952804565,0.7154234647750854,-3.555183702985687e-09,0.5017945766448975,0.6672757863998413,-0.039126262068748474,0.47041618824005127,0.5613762736320496,-0.051033228635787964,0.4660530984401703,0.467778742313385,-0.06112517789006233,0.4787112772464752,0.40604257583618164,-0.06562490016222,0.4976485073566437,0.48998311161994934,0.0048726871609687805,0.49589139223098755,0.4312604069709778,-0.009341458790004253,0.49431195855140686,0.49646639823913574,-0.009057167917490005,0.49985045194625854,0.5181946158409119,-0.008328723721206188,0.5375659465789795,0.4935415983200073,0.007893753238022327,0.5326856970787048,0.43189212679862976,-0.024671394377946854,0.5216705799102783,0.5162824988365173,-0.034365758299827576,0.5275176167488098,0.5280007719993591,-0.029110528528690338,0.5739209651947021,0.5051543116569519,0.0035279495641589165,0.5733683705329895,0.44296586513519287,-0.031428415328264236,0.5555035471916199,0.5159934759140015,-0.03466252610087395,0.5620715618133545,0.5353016257286072,-0.024527722969651222,0.6124705076217651,0.5228128433227539,-0.005352379288524389,0.6082521080970764,0.47725075483322144,-0.023174133151769638,0.5896030068397522,0.5270037055015564,-0.023604094982147217,0.5929325222969055,0.5490179061889648,-0.017121441662311554,0.9925209879875183,Left,a
28,0.513748824596405,0.8700132966041565,2.0122015165213725e-09,0.45944923162460327,0.8137027025222778,-0.045078374445438385,0.4387173652648926,0.7163544297218323,-0.06801343709230423,0.4829416871070862,0.6494317650794983,-0.08987733721733093,0.5375092029571533,0.6303290724754333,-0.11264607310295105,0.46533188223838806,0.5851765871047974,-0.029414916411042213,0.4729700982570648,0.4726327657699585,-0.05753782391548157,0.48346763849258423,0.40481626987457275,-0.08198618143796921,0.49496370553970337,0.34457385540008545,-0.10028092563152313,0.5073773264884949,0.584195077419281,-0.031052572652697563,0.5176447033882141,0.46136829257011414,-0.05210290476679802,0.5255699157714844,0.38640791177749634,-0.07993597537279129,0.532612144947052,0.3173278570175171,-0.10344022512435913,0.5445871949195862,0.6066592931747437,-0.03974490985274315,0.5550352334976196,0.4957022964954376,-0.06336236000061035,0.5588425397872925,0.42712563276290894,-0.09255729615688324,0.5615501403808594,0.3663501739501953,-0.11412335187196732,0.5817532539367676,0.6498981714248657,-0.05429302155971527,0.591850221157074,0.5607198476791382,-0.07841069996356964,0.5938855409622192,0.50764399766922,-0.09884585440158844,0.5944153666496277,0.45946139097213745,-0.11505217850208282,0.513748824596405,0.8700132966041565,2.0122015165213725e-09,0.45944923162460327,0.8137027025222778,-0.045078374445438385,0.4387173652648926,0.7163544297218323,-0.06801343709230423,0.4829416871070862,0.6494317650794983,-0.08987733721733093,0.5375092029571533,0.6303290724754333,-0.11264607310295105,0.46533188223838806,0.5851765871047974,-0.029414916411042213,0.4729700982570648,0.4726327657699585,-0.05753782391548157,0.48346763849258423,0.40481626987457275,-0.08198618143796921,0.49496370553970337,0.34457385540008545,-0.10028092563152313,0.5073773264884949,0.584195077419281,-0.031052572652697563,0.5176447033882141,0.46136829257011414,-0.05210290476679802,0.5255699157714844,0.38640791177749634,-0.07993597537279129,0.532612144947052,0.3173278570175171,-0.10344022512435913,0.5445871949195862,0.6066592931747437,-0.03974490985274315,0.5550352334976196,0.4957022964954376,-0.06336236000061035,0.5588425397872925,0.42712563276290894,-0.09255729615688324,0.5615501403808594,0.3663501739501953,-0.11412335187196732,0.5817532539367676,0.6498981714248657,-0.05429302155971527,0.591850221157074,0.5607198476791382,-0.07841069996356964,0.5938855409622192,0.50764399766922,-0.09884585440158844,0.5944153666496277,0.45946139097213745,-0.11505217850208282,0.9914519190788269,Left,b
29,0.5001491904258728,0.8850794434547424,1.9386263705456486e-09,0.4425770342350006,0.8252781629562378,-0.03778442367911339,0.41998839378356934,0.7226485013961792,-0.05796423554420471,0.45855340361595154,0.6514703631401062,-0.07886380702257156,0.5055037140846252,0.6256545782089233,-0.10103191435337067,0.4462167024612427,0.5961068868637085,-0.02039436437189579,0.4479600191116333,0.48314476013183594,-0.048869576305150986,0.4552847743034363,0.41302260756492615,-0.07455601543188095,0.4643489718437195,0.35039106011390686,-0.09388015419244766,0.4889553487300873,0.5953142642974854,-0.026565536856651306,0.49268147349357605,0.4712722897529602,-0.048675086349248886,0.496774286031723,0.3947705626487732,-0.07853379100561142,0.5008559823036194,0.322550505399704,-0.10337170958518982,0.5279887318611145,0.6172820329666138,-0.03968578204512596,0.532616138458252,0.5030912160873413,-0.06367813050746918,0.5336809754371643,0.4325299859046936,-0.0938030481338501,0.5337437391281128,0.36836668848991394,-0.1163673847913742,0.5674489736557007,0.6595375537872314,-0.0582614541053772,0.5714727640151978,0.56702721118927,-0.08231530338525772,0.5707948803901672,0.5108805894851685,-0.10327664017677307,0.5692247748374939,0.4574877619743347,-0.12029344588518143,0.5001491904258728,0.8850794434547424,1.9386263705456486e-09,0.4425770342350006,0.8252781629562378,-0.03778442367911339,0.41998839378356934,0.7226485013961792,-0.05796423554420471,0.45855340361595154,0.6514703631401062,-0.07886380702257156,0.5055037140846252,0.6256545782089233,-0.10103191435337067,0.4462167024612427,0.5961068868637085,-0.02039436437189579,0.4479600191116333,0.48314476013183594,-0.048869576305150986,0.4552847743034363,0.41302260756492615,-0.07455601543188095,0.4643489718437195,0.35039106011390686,-0.09388015419244766,0.4889553487300873,0.5953142642974854,-0.026565536856651306,0.49268147349357605,0.4712722897529602,-0.048675086349248886,0.496774286031723,0.3947705626487732,-0.07853379100561142,0.5008559823036194,0.322550505399704,-0.10337170958518982,0.5279887318611145,0.6172820329666138,-0.03968578204512596,0.532616138458252,0.5030912160873413,-0.06367813050746918,0.5336809754371643,0.4325299859046936,-0.0938030481338501,0.5337437391281128,0.36836668848991394,-0.1163673847913742,0.5674489736557007,0.6595375537872314,-0.0582614541053772,0.5714727640151978,0.56702721118927,-0.08231530338525772,0.5707948803901672,0.5108805894851685,-0.10327664017677307,0.5692247748374939,0.4574877619743347,-0.12029344588518143,0.9873389005661011,Left,b
30,0.5022813677787781,0.8851768970489502,4.802915287704934e-10,0.44095978140830994,0.8295708894729614,-0.03219342976808548,0.41109538078308105,0.7273041009902954,-0.05015264078974724,0.43648314476013184,0.6472578644752502,-0.0704120546579361,0.47775331139564514,0.6100533604621887,-0.09207312017679214,0.4359145164489746,0.5977327227592468,-0.01178728137165308,0.4356163740158081,0.4866217374801636,-0.03867630288004875,0.4412938356399536,0.41808629035949707,-0.06281335651874542,0.4479305148124695,0.3576515018939972,-0.0807054191827774,0.4755518436431885,0.5923086404800415,-0.020627666264772415,0.475185364484787,0.4688430726528168,-0.041621629148721695,0.4771639406681061,0.3948538303375244,-0.0701524019241333,0.4784645736217499,0.325979083776474,-0.0936710387468338,0.5147800445556641,0.6094127297401428,-0.03637406602501869,0.5148581862449646,0.49396851658821106,-0.059836551547050476,0.5151710510253906,0.42470043897628784,-0.08785434067249298,0.5138098001480103,0.36438900232315063,-0.10868997126817703,0.5557422041893005,0.6458766460418701,-0.05740398168563843,0.5555024743080139,0.5558172464370728,-0.08077628165483475,0.5544978380203247,0.5006070137023926,-0.10025393962860107,0.5526257753372192,0.44893550872802734,-0.11593803763389587,0.5022813677787781,0.8851768970489502,4.802915287704934e-10,0.44095978140830994,0.8295708894729614,-0.03219342976808548,0.41109538078308105,0.7273041009902954,-0.05015264078974724,0.43648314476013184,0.6472578644752502,-0.0704120546579361,0.47775331139564514,0.6100533604621887,-0.09207312017679214,0.4359145164489746,0.5977327227592468,-0.01178728137165308,0.4356163740158081,0.4866217374801636,-0.03867630288004875,0.4412938356399536,0.41808629035949707,-0.06281335651874542,0.4479305148124695,0.3576515018939972,-0.0807054191827774,0.4755518436431885,0.5923086404800415,-0.020627666264772415,0.475185364484787,0.4688430726528168,-0.041621629148721695,0.4771639406681061,0.3948538303375244,-0.0701524019241333,0.4784645736217499,0.325979083776474,-0.0936710387468338,0.5147800445556641,0.6094127297401428,-0.03637406602501869,0.5148581862449646,0.49396851658821106,-0.059836551547050476,0.5151710510253906,0.42470043897628784,-0.08785434067249298,0.5138098001480103,0.36438900232315063,-0.10868997126817703,0.5557422041893005,0.6458766460418701,-0.05740398168563843,0.5555024743080139,0.5558172464370728,-0.08077628165483475,0.5544978380203247,0.5006070137023926,-0.10025393962860107,0.5526257753372192,0.44893550872802734,-0.11593803763389587,0.9879617094993591,Left,b
31,0.5856047868728638,0.888618528842926,1.0020223539797257e-09,0.528656542301178,0.826974630355835,-0.03772797808051109,0.5079891085624695,0.7197575569152832,-0.057274434715509415,0.5516805648803711,0.646143913269043,-0.07860910147428513,0.6037108302116394,0.6217200756072998,-0.10098007321357727,0.5338475108146667,0.5862867832183838,-0.010534402914345264,0.5359585881233215,0.47725600004196167,-0.0359388142824173,0.5420094132423401,0.40989813208580017,-0.06013667210936546,0.5497556924819946,0.3495974838733673,-0.07847431302070618,0.5749443173408508,0.5845510363578796,-0.017501890659332275,0.5781658291816711,0.46390438079833984,-0.03512239456176758,0.5797185301780701,0.3905249238014221,-0.06325160712003708,0.5805283188819885,0.3217328190803528,-0.0872272402048111,0.6129659414291382,0.6077908873558044,-0.03249969333410263,0.6190906167030334,0.49752503633499146,-0.053739357739686966,0.6182016134262085,0.427740216255188,-0.08351567387580872,0.6148521900177002,0.3657931685447693,-0.1059819683432579,0.6513528227806091,0.6532036066055298,-0.05333701893687248,0.6564621925354004,0.5602198839187622,-0.07569926232099533,0.6534074544906616,0.5051703453063965,-0.09604626148939133,0.6479977369308472,0.4557141363620758,-0.1126830130815506,0.5856047868728638,0.888618528842926,1.0020223539797257e-09,0.528656542301178,0.826974630355835,-0.03772797808051109,0.5079891085624695,0.7197575569152832,-0.057274434715509415,0.5516805648803711,0.646143913269043,-0.07860910147428513,0.6037108302116394,0.6217200756072998,-0.10098007321357727,0.5338475108146667,0.5862867832183838,-0.010534402914345264,0.5359585881233215,0.47725600004196167,-0.0359388142824173,0.5420094132423401,0.40989813208580017,-0.06013667210936546,0.5497556924819946,0.3495974838733673,-0.07847431302070618,0.5749443173408508,0.5845510363578796,-0.017501890659332275,0.5781658291816711,0.46390438079833984,-0.03512239456176758,0.5797185301780701,0.3905249238014221,-0.06325160712003708,0.5805283188819885,0.3217328190803528,-0.0872272402048111,0.6129659414291382,0.6077908873558044,-0.03249969333410263,0.6190906167030334,0.49752503633499146,-0.053739357739686966,0.6182016134262085,0.427740216255188,-0.08351567387580872,0.6148521900177002,0.3657931685447693,-0.1059819683432579,0.6513528227806091,0.6532036066055298,-0.05333701893687248,0.6564621925354004,0.5602198839187622,-0.07569926232099533,0.6534074544906616,0.5051703453063965,-0.09604626148939133,0.6479977369308472,0.4557141363620758,-0.1126830130815506,0.9890667200088501,Left,b
32,0.7019171118736267,0.6233461499214172,2.39191599860078e-09,0.624701738357544,0.614977240562439,0.05092037096619606,0.5574747920036316,0.5661716461181641,0.06652557104825974,0.5047792196273804,0.544614315032959,0.0633605495095253,0.45741164684295654,0.5305964946746826,0.05824791267514229,0.5784451961517334,0.40685325860977173,0.08699958771467209,0.5314156413078308,0.33769991993904114,0.08354157209396362,0.4806537330150604,0.32660114765167236,0.0732506662607193,0.4400104880332947,0.33745402097702026,0.06453938037157059,0.5970392823219299,0.3911794126033783,0.04154467582702637,0.5392559766769409,0.30067768692970276,0.030459539964795113,0.48023006319999695,0.303743839263916,0.00940916407853365,0.4356285333633423,0.3312140107154846,-0.003729388350620866,0.6137996315956116,0.38907572627067566,-0.005858088377863169,0.5503246188163757,0.30085688829421997,-0.020233163610100746,0.4906316101551056,0.3044176697731018,-0.03644748032093048,0.4461451470851898,0.3299499452114105,-0.04592972993850708,0.6247932314872742,0.4057553708553314,-0.05221119523048401,0.5623292922973633,0.3394080400466919,-0.06628817319869995,0.5105491876602173,0.3317497968673706,-0.0757196769118309,0.471059113740921,0.3425271213054657,-0.08237491548061371,0.7019171118736267,0.6233461499214172,2.39191599860078e-09,0.624701738357544,0.614977240562439,0.05092037096619606,0.5574747920036316,0.5661716461181641,0.06652557104825974,0.5047792196273804,0.544614315032959,0.0633605495095253,0.45741164684295654,0.5305964946746826,0.05824791267514229,0.5784451961517334,0.40685325860977173,0.08699958771467209,0.5314156413078308,0.33769991993904114,0.08354157209396362,0.4806537330150604,0.32660114765167236,0.0732506662607193,0.4400104880332947,0.33745402097702026,0.06453938037157059,0.5970392823219299,0.3911794126033783,0.04154467582702637,0.5392559766769409,0.30067768692970276,0.030459539964795113,0.48023006319999695,0.303743839263916,0.00940916407853365,0.4356285333633423,0.3312140107154846,-0.003729388350620866,0.6137996315956116,0.38907572627067566,-0.005858088377863169,0.5503246188163757,0.30085688829421997,-0.020233163610100746,0.4906316101551056,0.3044176697731018,-0.03644748032093048,0.4461451470851898,0.3299499452114105,-0.04592972993850708,0.6247932314872742,0.4057553708553314,-0.05221119523048401,0.5623292922973633,0.3394080400466919,-0.06628817319869995,0.5105491876602173,0.3317497968673706,-0.0757196769118309,0.471059113740921,0.3425271213054657,-0.08237491548061371,0.9696435928344727,Left,c
